F1,F2,F3,F4,F5,F6,F7,Label
-99.54045221,-95.32252493,-178.8887565,-31.26514032,-188.7162677,-106.3018231,-11.54503272,0
1.671793813,110.5856668,-64.15218138,-244.8407058,-120.3276482,136.311801,-155.533992,0
-3.470456054,0.723868395,1.414421881,2.86402446,-0.967123756,-2.203377398,-0.27008333,1
2.057030772,0.752669625,2.303048378,1.789619201,-0.712744712,1.923023127,1.791950403,1
-5.846974451,261.249558,-14.59848708,176.4668943,-181.6588318,59.73859649,-66.24662725,0
-28.80543283,189.7370645,-135.2443073,-44.95836798,-99.49775909,232.7007751,-75.75423982,0
98.4752955,144.619284,-90.00350138,18.93556562,-289.347068,-13.28589121,135.9222005,0
46.00565491,-34.25421499,-24.55193611,139.077204,-187.7183231,-15.49843894,227.4206079,0
-0.593986794,4.357420659,1.0509489,-0.38893504,-2.10653742,-0.67558658,1.910509328,1
-44.50228138,14.91446239,-32.25740413,68.43440169,18.31780329,-124.2620517,-17.26609634,0
-0.310598939,1.803785839,-1.102828847,-1.406004494,0.430671718,-2.70248671,3.898398972,1
-1.191382292,3.481186852,-1.884758493,3.944698555,2.006115598,-0.696061708,2.148364242,1
57.22607473,223.2522007,-61.3398178,-141.1619427,266.1315305,118.7070369,44.04248535,0
8.166309409,-54.69573188,27.3947847,-152.7186827,-44.62150198,-239.6447671,-158.9663777,0
77.37849967,-130.3906291,-84.06607869,33.34327987,-109.0510183,41.64570953,377.1323843,0
61.35901852,-65.86674341,70.10029493,14.33900217,-6.42360045,144.1438097,68.98639404,0
-20.4638979,97.03232109,84.08685708,43.72723516,70.96882459,-0.538443511,-258.1531108,0
147.7985078,89.05204069,-104.4199121,52.90207024,101.809261,-34.67051258,109.2900872,0
-1.244886689,-0.836212585,2.978415096,-2.714958042,-0.368426529,2.401421702,-0.425353904,1
130.2343147,108.9144362,-47.69873151,43.40476938,263.8599015,144.8890083,-26.98611333,0
-60.95036175,-54.00950971,-79.50755443,98.5928683,-15.06579282,98.24590423,91.54592431,0
-2.253774287,1.177465333,2.964260034,-4.779888407,-0.88836584,-2.103408359,2.912759211,1
0.431035089,3.274496939,5.990595846,-3.296720864,0.252213201,2.731204584,2.120402574,1
-9.226595865,-11.20189736,128.0832163,-192.4767327,61.50243305,90.07234804,-184.2827139,0
-59.70750966,146.7324431,-181.6182522,-112.9515153,-61.35069426,48.6880592,-19.52128917,0
20.35131987,-95.08093896,-46.0450055,-198.7457714,-14.31222018,-21.55540895,-57.18601656,0
141.8320118,190.2160413,-14.89578694,27.00812222,179.0442542,264.7220084,53.07711984,0
0.990452758,-2.874494042,-0.342075804,2.232124476,0.215652446,0.505885374,-2.115587768,1
123.2533727,-148.0849802,-103.347525,-61.2908179,158.5871673,154.6097075,176.0662429,0
-26.9573907,-152.5647043,-41.30826427,59.91580097,-119.9731009,-309.0224841,67.36106752,0
141.8927637,38.37995353,-38.60604394,-162.5733204,-83.31324405,-190.1863363,-0.528695884,0
-139.2139027,-119.2966343,-214.9395329,46.54941379,-28.79463727,6.116366221,-61.30212568,0
31.36783353,2.240337976,-150.2266276,161.4933225,-26.86837874,104.8617705,-133.471511,0
-271.9658711,-54.75177335,36.02070072,99.66938831,-15.65597139,-33.58265176,-125.5466058,0
-0.6328097,1.491699608,-4.944687556,-2.350610374,1.791149664,2.264666698,-1.365649419,1
-222.1371253,68.26338652,95.54839424,52.14027686,54.56034421,110.946561,104.8163515,0
-65.02233716,48.7521854,-155.5519273,95.03035938,-225.5002938,-157.6436459,5.146245907,0
-3.207415415,-1.320429413,-3.225079482,5.622829762,0.078518361,1.629733588,-1.690275142,1
-1.713854927,1.331157182,2.037768482,1.135441666,-1.379733503,-1.184485244,1.026005093,1
-1.106501522,-2.067114636,-0.357902891,0.909816636,-0.617749019,-0.310070749,0.050829339,1
86.97343451,171.0167716,150.1637978,-122.6000139,-7.515962948,-119.6957858,45.72747877,0
3.576244454,-0.769169987,-0.230743576,1.692848366,-0.55809776,-5.814272396,1.296132955,1
-37.57930571,-115.0131086,113.5436061,156.7727127,-105.290405,104.032349,-104.1497779,0
87.66981489,65.3325218,-113.6080288,-3.363732623,-141.1119381,143.13631,-244.4686156,0
-32.38700916,44.17892429,76.09688246,14.16258648,-64.40842393,-177.0510705,-67.58634961,0
1.055849816,1.953622302,4.226852531,0.833845867,-1.807645088,-0.818899168,-2.292522663,1
65.93490158,76.24427871,-80.23265594,43.83777603,-115.5166066,87.23275726,-121.6282819,0
-41.92677014,-239.3364743,-229.9455248,117.6403723,315.5408376,-15.16108851,-97.65875294,0
1.18735786,0.946727053,-3.468611991,-5.707260184,0.440107666,0.334242818,1.796998534,1
5.137502518,2.683149598,6.373818019,2.517153513,2.466670438,2.046994709,-3.724263079,1
-24.02752614,10.74950791,83.32793194,-160.9062612,-93.52160289,24.39004423,287.7439976,0
0.617278354,-0.145530289,-4.541794168,1.950970358,-1.342747219,3.252438534,-1.999958037,1
-0.662319433,-1.107915035,-2.509746433,3.303505149,-0.148792602,1.26349788,-1.412120297,1
169.743138,22.34192765,17.46106639,193.0227818,74.05711824,-54.95726982,15.20572739,0
169.2915386,-91.29791543,76.32417702,116.3884421,-122.5568989,90.56577426,-206.583678,0
40.15112021,-16.502232,58.81538096,-66.70695807,-198.8348177,236.4130986,-168.2020872,0
1.171075926,-5.244087161,3.598375259,0.241581397,-0.074157123,0.308472246,-0.137759491,1
2.26907733,-3.117817879,-0.952236101,2.93739931,0.8493233,-1.60059676,-0.500718945,1
-0.45953081,0.802134613,-3.799203157,-2.403873598,0.419941752,1.140391853,1.094536134,1
0.997520006,0.030667951,-0.832151656,-5.61363128,0.273926058,-0.79624037,6.310044892,1
-151.117613,11.10378255,69.26584054,114.4110224,22.65472874,71.21105561,55.68403675,0
0.0179741,-1.427940407,-1.736138431,-4.244383335,0.939463654,-5.311813539,-2.49817911,1
-55.31806619,170.0852366,41.48908949,81.03945434,65.22043685,-72.80710867,-81.9067996,0
-3.968112616,-0.176729976,-1.877562739,-0.228079113,0.863157344,-2.820182821,3.871905689,1
-50.71533902,-15.13842638,-111.6434947,217.1582691,-352.6534256,-178.7615596,-18.30056833,0
-2.243798805,0.83731454,-3.007109611,7.037618126,-1.378015647,8.364691997,1.786399278,1
-0.143126553,-2.571553384,0.074614342,2.535661208,-2.363895973,0.693951639,2.48790042,1
-67.26675453,131.1913468,-95.9893846,4.535637616,166.3315885,31.89444221,-131.3403014,0
-0.990535542,0.848081521,3.253559725,1.151571518,-0.691781199,3.688414628,-4.291006355,1
-62.70161601,-5.875871665,1.87481437,53.81217858,18.36918639,55.72258769,-15.11717476,0
27.2877218,133.9463515,-45.98980767,49.11982925,42.87334524,214.1257021,13.24417389,0
-17.85367128,128.3858442,109.02045,42.83238098,-131.7276137,-191.9258089,202.5500944,0
-0.790010891,-2.562139015,0.563398151,-0.215466493,-0.28413345,-1.382606839,0.661216591,1
-2.373221133,-3.377157122,5.09263132,-0.990981807,-0.540342578,-0.270005895,-3.269471654,1
106.1391286,70.52457095,-7.908149457,11.66940331,242.2800028,-132.8311999,162.8780914,0
-6.743394858,-0.556636516,2.922897594,2.672589249,-2.355472941,6.235546564,-0.214809292,1
2.193126538,0.066183837,-0.365278905,-3.79649851,0.760838743,5.437310599,-2.061987551,1
0.639364684,-2.004542669,1.560601424,1.40908652,-2.415238841,2.397160104,3.169497672,1
-54.98721277,-110.5648423,215.9799676,54.7522925,86.01969827,-167.6895101,-97.49174218,0
128.251486,-135.9786604,-128.6401245,105.342783,-19.88621322,-11.67671914,-87.81542961,0
6.072394146,-5.286106257,0.863957426,-0.538800208,-0.098843948,2.384632133,-0.671491753,1
95.06021053,29.37889492,3.281955233,167.8735618,60.11099521,230.2291893,-2.696067988,0
-320.6646162,-139.8360624,-2.351227944,20.44686695,-36.39811752,-226.3646812,17.75610338,0
2.803280635,1.520463165,3.886161647,5.916513622,-0.473279117,1.013893577,-2.710274835,1
-0.096667084,1.371662843,-4.513456412,-0.579806629,0.950870504,-2.889730888,1.621092961,1
-5.846370471,3.33612516,1.645907217,3.443944624,-0.737077723,1.27576294,-0.088083357,1
4.923085109,115.6743785,-17.53488465,-115.8947005,1.011576137,-31.66553708,121.2733162,0
1.749399916,3.47171114,-4.888330804,-0.896301229,0.750285044,-1.201145014,-0.424596486,1
-117.182295,77.09951432,-43.14424319,82.08344604,-48.07676081,-173.1559323,-57.56148031,0
44.02242821,148.3911346,-88.70125136,57.51372806,128.4245794,-44.2131395,-114.6193652,0
77.65408603,149.58708,153.2028297,-134.3212374,88.41554555,-42.47956217,-243.1381734,0
3.062850291,-4.211897811,-2.611539918,-5.127263763,-0.946686349,0.132803974,2.237645517,1
1.962345162,-1.497249063,-0.467404301,-2.575703245,-2.889897312,3.426946462,-0.566128519,1
-3.786405788,1.729968863,-2.925676773,-3.692680588,1.997597158,-0.276876618,0.586104312,1
-149.1161664,-50.31536696,-1.533855156,-67.74983098,174.3212834,88.02386461,-107.055054,0
1.286543908,-2.581072852,2.279119638,0.60467626,-2.278762,2.984227453,4.231337166,1
-199.9565708,47.54519615,147.3853138,-85.77125776,17.62317149,84.56934804,97.048554,0
48.62184246,-52.29323747,100.9813478,86.72031046,-66.23988614,412.2434551,110.7623417,0
-59.58307646,-206.1767376,-15.77997464,-118.1289781,-36.62537365,-49.29938032,-141.8525269,0
167.8289411,170.321817,104.8417693,-118.9054119,6.450542648,33.05270912,-10.9576177,0
1.812423997,-2.508941838,-3.849037395,0.448075384,1.752730821,1.386893875,0.362680369,1
-0.846425315,2.429643204,-0.062019185,3.032961093,-1.420037125,0.227099844,-0.194194991,1
-4.7218831,1.021068911,0.923587517,1.688412416,-2.882477658,-2.127415642,-1.699865095,1
-165.5828792,-71.26579304,137.0068482,38.4100895,60.67082501,3.141105006,62.59250087,0
0.05568736,-1.146329284,3.461168718,0.177862632,0.021050607,2.542130521,2.199620474,1
-2.426382709,1.795220623,2.390712915,3.651058571,-1.342392479,-3.000303629,0.64645004,1
-2.282090845,2.436578912,2.78083169,3.870388334,-0.21909289,-4.702219433,0.824112209,1
-3.194342741,1.583433368,1.166079797,1.80035699,-0.351027912,1.08730349,2.2931899,1
1.024197959,-0.54241642,-1.756368235,3.961902249,-0.859151657,2.691281309,1.596180093,1
2.741988191,-2.92603709,-1.053257909,-0.870134845,0.755275994,-4.684224993,-0.369784574,1
-1.835808125,3.220357474,2.119880761,3.124435195,1.200316978,-1.890206412,0.202194175,1
-46.24209234,129.2782237,-56.58023473,-12.85248125,211.1978017,71.49640693,-47.37328896,0
42.4658606,-109.4881816,0.858961284,-57.35752006,-185.390987,87.79262414,-86.63304029,0
-2.769996392,2.470496628,-0.38541479,-8.873126284,1.210188904,-4.908728699,-1.858579785,1
-2.265051147,-0.989399339,-2.547699028,3.608156144,-0.811775973,-7.498006845,-4.139065036,1
65.91491002,-161.1616326,-75.32415891,61.99116505,-50.50904248,-2.410923047,-0.542450598,0
-19.90988616,27.61813637,-14.00503766,-255.3965213,37.79441481,18.73880273,55.31133631,0
-216.9551152,120.4422737,-163.4934929,24.15036513,34.07544086,-259.3960316,25.81168043,0
-11.203856,3.567789698,-7.600444017,-69.23701313,2.829045921,-161.2343218,62.630644,0
3.08691182,-1.859204086,0.096030653,-2.927880293,-1.430317048,-1.767172567,1.847256178,1
53.431789,111.1367023,-96.46552454,-61.74194511,41.95649446,-241.3643296,35.24529469,0
-1.498865765,-0.365699092,2.388299323,1.801779634,0.239567276,-3.32161315,-1.838065541,1
4.916320828,1.009100477,2.408288279,0.223532625,1.897244046,-4.762116964,-1.436710365,1
-83.32457722,-189.9941923,117.9166708,61.22318946,-67.37994848,-152.5424055,161.1674248,0
2.890253029,0.63755042,2.78729997,2.970060835,-0.665373832,-1.166477386,2.532482608,1
1.706188001,4.798228493,0.810068442,8.479144703,-1.715167215,1.065418234,4.063436271,1
6.203504608,0.837535987,1.942144194,-3.261031848,0.005249532,-2.180858039,-1.92729791,1
32.93263388,-8.34223963,-47.72034823,80.88080071,102.9832921,74.22980268,-7.497775903,0
-36.46934619,-22.34752513,-0.646242443,-71.95719001,117.3847674,51.43305204,42.1337054,0
-3.467088885,-0.027831158,0.304333915,-1.877196171,1.902105774,-3.30507894,4.143206615,1
-80.54388173,65.50123291,88.57157011,299.6569257,-10.83923486,-104.8505768,-43.49375009,0
342.5038108,-69.51550416,-41.50570756,-88.73529852,174.1494864,-89.59282213,56.01837975,0
0.13568562,-0.260471999,0.051458647,-3.98189812,0.760467799,0.58495157,3.899287417,1
-61.25501374,153.1456781,-106.8250561,131.0142089,69.04888349,207.3594529,-196.5893772,0
-1.359368006,-2.42658172,4.875832984,3.857057465,-0.495431416,-4.094037862,0.377891951,1
4.391983815,3.357077903,1.804920492,1.754453862,1.311571462,-1.163904989,2.355475369,1
139.7377655,11.25718101,36.2721827,70.26538036,-5.111897688,-27.5612278,102.9001899,0
178.0549889,-24.94581474,-180.0264233,216.8696408,-199.266821,-166.376359,135.428886,0
-46.47085465,228.9461601,-23.43745126,-45.2291793,83.32110123,-220.8941063,22.54884505,0
1.508938972,1.306380425,0.882573482,-2.04716809,0.498877943,-3.366199562,0.288168256,1
-2.712572401,-0.209774801,1.035443699,4.61880719,-0.601616676,0.799725632,3.352191339,1
6.166656753,3.299821314,5.087906826,-2.295776484,-2.041527925,-3.218989865,4.726276377,1
-36.53567234,-141.0729242,24.40194823,76.87973054,-12.06884982,-57.63233332,-157.7883801,0
103.6711156,-74.33827404,-91.8698767,208.7230309,-38.87807047,47.53508146,64.37933212,0
-30.73110483,15.80973302,12.55467764,-38.71131779,-79.41658101,-298.8799562,-102.1474213,0
0.663888043,-1.528768091,2.900428025,-2.765242107,1.041529662,-2.223074995,2.954536576,1
3.75031064,1.439224593,0.760628128,-1.884823222,-0.975831035,-2.462408164,0.504822423,1
2.343954283,3.264624457,1.714456971,-0.815342963,-0.032046239,0.68930962,-0.852475294,1
4.644110481,1.712372349,-1.203226627,-3.385583738,-1.718296678,2.331685138,-0.377695932,1
-78.20620454,58.48028897,119.3460489,-112.5928021,135.7185087,231.3056155,-22.98086552,0
-120.6148896,-4.951862181,-63.55935141,-423.6593779,-206.240485,2.928175091,16.67777573,0
3.328499386,-0.555692211,0.461528841,0.02066876,0.177718835,-1.597803084,-4.931251577,1
3.573155858,-0.585576252,1.783501766,-1.731994053,-0.610622652,-0.562518412,-1.60959939,1
-3.702368854,2.471908325,0.712524628,0.103903232,1.35588399,-0.036527882,-3.741659253,1
-71.85724762,155.2717267,17.87926313,-34.78773286,-77.0239014,285.3614466,-21.45614822,0
118.9570278,2.725502939,-53.09587223,0.781242898,9.882621351,18.89493047,75.97378262,0
1.743045699,-1.349291922,0.892155735,3.410452907,0.864005835,2.261542615,-2.309511462,1
1.363285857,-0.959074879,4.266534828,-3.600237809,-0.579401051,-0.421951777,-2.412247109,1
3.86646157,-2.913087565,-1.457846852,-8.309553017,-1.380537773,-7.896572804,0.257159698,1
-122.7061726,-105.5843104,275.7879935,-48.06633986,28.9937532,-247.0880591,-36.87489981,0
-99.52913321,-225.7811583,-141.7382223,-32.91758769,-3.516933115,-11.55523999,293.9086652,0
5.612204191,-0.211319369,-0.891902387,5.345026199,-0.373467888,-3.244670737,2.74333236,1
-1.02003797,1.851493333,-4.331970174,-0.943341804,-1.446227385,1.772300292,-0.33788728,1
-2.762656719,2.083715764,3.104083282,-1.733681785,0.88438672,-0.735998989,1.062864044,1
-10.11923584,93.67629914,-166.7872164,28.94375592,-0.545917341,-64.09637714,240.1756318,0
1.491338022,2.25038105,-0.494621789,-1.909144151,-0.173464849,3.477271031,-3.405392417,1
-78.98129608,123.1017608,-194.2483968,87.02615074,12.08954252,121.2651874,-270.6535163,0
-65.38613026,31.05274693,77.75655704,-203.6537521,54.08579588,60.25249234,40.72769289,0
-36.64304002,132.8827523,-36.38905803,-33.41459863,-287.9592353,113.1974894,55.68146861,0
7.366607825,-0.723797534,-1.319369911,2.004409283,0.045843697,-2.996441872,-1.420338804,1
80.52123581,136.3298631,54.32149018,-159.652897,123.2254077,198.8847643,191.1989087,0
167.7239644,-161.5231428,-61.58282921,-137.6271464,43.21022941,-6.158436996,-148.2999355,0
98.21067938,-87.12191246,-66.74297037,-180.161566,-117.6418552,-138.6748723,-112.4613382,0
168.4282537,-46.77004649,51.51711034,-94.54983646,-3.506076291,119.2360153,-16.98293972,0
-50.87319144,13.2394347,-0.329107045,237.2191576,127.8465293,-64.99191644,189.4662442,0
-1.983997061,-0.713756124,2.343184696,-0.992046074,-0.238455033,3.846101371,0.488032199,1
-3.254184811,-0.102723666,-4.07982012,0.196238448,-0.204814681,-0.878831522,5.989235135,1
-160.4903401,-6.934324939,-66.97598619,230.4524795,-99.55822604,39.48129674,32.25990938,0
-97.70445638,35.78054778,27.95116599,154.7004097,-67.43685696,35.11549118,7.02294933,0
0.171761401,1.249417223,-1.506997578,0.445518498,-2.274058414,-1.196421831,-1.055491215,1
1.265428128,-0.1173586,1.881261437,-2.388221307,-1.970455108,-2.419480053,-3.031199126,1
29.7597567,-103.5562321,30.24322495,-3.567527365,7.786745094,175.9795262,12.89448574,0
-5.33810823,-2.676560005,-4.181797289,-2.204539072,-1.438818151,-3.139383369,1.100590074,1
222.81693,-158.3716458,136.9982238,44.74867161,41.19576135,81.5612184,190.6122143,0
-82.16188389,-102.2766866,37.16149768,-198.5084429,-84.03662677,98.23580557,-50.17830368,0
106.7610798,70.14752741,-42.57504971,-95.73746246,-120.327142,-46.29997097,-135.3065729,0
194.3281234,139.2477592,-8.903113843,145.6472581,197.3637636,-424.7189641,241.5710187,0
1.250371467,-1.163834292,-0.89880441,1.939572307,0.256522761,-0.416204316,1.021156242,1
-183.212391,8.000924887,-5.867304899,100.2408952,197.5010352,3.138957479,-235.7986334,0
-3.240563567,-2.832330175,-0.209027614,4.033321206,-0.075093325,-4.537466162,0.747049122,1
0.946740675,-2.814144507,0.736736593,0.138260704,1.298209939,1.370864202,3.719467532,1
-0.299755584,-0.087828913,-1.787724845,1.193006502,0.816631405,1.713911275,0.441166493,1
4.306007807,-0.938967932,0.075132481,3.217440943,-0.116253634,0.546656602,0.527320361,1
-1.099807877,-3.147388087,3.382777368,0.537675051,-0.063611974,-1.188903229,1.383074876,1
-134.4486712,78.06836168,119.7297056,14.68064832,-267.0845378,76.35324142,-108.330009,0
107.4502033,19.34387813,-117.3117654,44.15688367,161.7464116,-51.87709823,149.1700145,0
-0.210422139,-0.29990977,0.789130098,-0.760410307,1.555621577,1.953223691,-4.180235438,1
141.0133908,-124.5207606,109.7182822,154.4114454,41.76828222,22.31534823,-173.4234695,0
93.32751938,-85.23944792,-278.7955063,289.1903024,78.80361258,62.72531039,178.0405811,0
8.691158484,-76.93561742,-49.91597429,-241.4255914,-3.016049481,76.75602363,47.60658444,0
-2.09579222,1.01847504,2.996182811,3.293733791,-0.624710624,-3.945132664,0.725747955,1
-3.415204133,2.174803757,1.273410767,1.883105514,-4.861152022,1.883905053,2.141007357,1
-1.052354626,2.009469832,4.79850994,-1.286590735,-1.597848311,-2.694605515,-0.943863921,1
-0.968761256,1.278546637,0.094432522,-3.241754385,-2.035695618,1.957000584,1.935263307,1
-0.132770819,3.078992602,-2.75991943,2.167483054,1.074948927,0.153537913,0.788402503,1
-93.69636856,23.22287492,105.445276,-143.1118982,295.6296698,205.5512916,78.75549417,0
2.102440668,2.838032129,2.797753602,-2.676483689,-2.565742152,-0.43942336,-0.374559661,1
124.922038,-209.5555491,-53.33991726,94.08942995,-102.6904266,49.91793334,109.9445261,0
-14.02962491,170.3191361,-119.4303127,72.01721317,71.40620885,-202.2112893,329.530307,0
-161.2289051,6.252422795,109.0570763,51.14843745,216.9358624,-24.09305131,-261.6497645,0
-1.354073976,-1.454817398,-0.278402951,-1.708997928,-1.901769132,-0.863763907,1.766213827,1
288.5407756,-157.2919867,-68.31278225,-428.1552413,-10.83604739,-59.47133466,-198.4276687,0
-115.9464119,-156.2408453,-49.80286688,-65.33129549,130.0731203,182.3481889,-106.1271954,0
177.7402801,211.7676337,-62.97008003,-9.237874009,-162.0438154,-31.06944681,92.18210557,0
-56.84129823,6.338962606,-14.11536845,42.88665741,-125.3706336,53.49937446,30.32398345,0
75.22921474,-109.214337,85.441564,-14.48790946,-232.1938002,120.0854954,-91.39631889,0
-61.4221203,-108.7344264,-28.06087153,-33.03007969,-163.561932,93.76403466,85.0327001,0
110.8607839,-152.4620351,-40.78404466,-23.13043284,-249.263478,2.817631706,-31.01944603,0
8.829279511,1.040304546,-0.141375346,5.230104512,0.41512786,0.903309231,-0.738202945,1
-1.884671557,-1.580549723,1.557964829,-3.688955483,-0.002052746,-1.111723572,-2.694859283,1
124.4067408,67.88238675,67.63510114,-34.83380637,6.411723411,107.9895309,-36.31619541,0
3.838595253,-5.184991745,-2.30737253,-3.333309161,-0.71947654,-4.180806921,-2.20691803,1
-1.777096974,2.329153523,0.543684437,6.565168786,1.060474133,-0.171408208,0.5274623,1
-0.264347317,-2.253446935,-0.992143963,-0.588698996,-2.289624233,2.388717687,1.358908517,1
2.05057582,-0.126902722,1.152452593,-3.9982832,2.938438874,3.466763367,1.109967092,1
-124.242765,-122.072046,-12.2973411,41.74004767,25.80416349,-106.9336656,107.0420259,0
-0.439271944,-2.821717761,0.704264437,-3.29277622,-0.666552624,-3.286822941,1.701146822,1
-3.864356922,-1.220079604,2.469481315,-0.921487032,0.140943906,3.555359002,1.077470046,1
-11.71497065,-221.3237349,-221.1060317,121.305419,-208.0301406,-5.325061918,-148.589438,0
-46.85956868,-181.4948843,-178.2637927,53.96755922,38.8175852,194.018444,-35.03921159,0
14.78140703,-76.46190875,97.76504413,41.35906822,-302.6665011,154.3055672,-13.01420623,0
-1.692260623,0.142879929,-2.703565129,0.290355468,2.306505798,-0.797503464,-1.846112699,1
-4.297211232,1.705188051,-0.13091601,4.088080865,-1.423200275,-0.40430216,0.061154495,1
-143.9362983,30.6200882,35.84378106,148.2819071,-168.7215205,133.2451838,3.807687735,0
4.955763759,-0.434726719,4.178641464,0.626632474,2.675202768,2.174366919,3.419989702,1
1.960721678,-2.99087698,-4.559261585,4.249471762,-0.738511061,-1.925521897,2.222634318,1
76.80392556,-91.6878932,-49.33442461,-131.6021793,-127.3359893,76.50547825,79.64319153,0
-222.7503298,-152.69379,-177.4472855,-85.52988902,-15.82634621,107.0137662,-110.5215513,0
-1.314132719,-2.679494328,3.817619339,-1.185823903,0.651314829,-1.063454118,0.101097022,1
62.05506504,-173.1997717,-39.52291815,176.1163059,-12.03328494,-23.71112677,-120.47787,0
-0.809784533,-0.184329673,4.503632152,0.8083116,-0.317371775,2.725757359,-3.167456834,1
-1.185328609,5.673431557,-0.239655103,5.885238803,-1.294633623,2.47447061,-0.461454746,1
-2.409748551,-2.641136763,1.50159335,2.735099636,2.244505665,5.694052922,4.338861459,1
23.03215023,88.37738213,86.75395515,104.8312113,-261.1732584,-33.58438678,100.9522576,0
121.6120538,-134.9811018,45.99251344,120.8892908,-19.55126887,-181.5506689,-39.42785615,0
230.541832,21.25671348,47.1195609,33.66045215,27.32807677,-2.754774646,-59.77361721,0
86.94127289,-198.1779724,162.5718075,-120.075914,90.03059605,26.63912735,80.26621318,0
126.9843254,-53.78097036,-47.3607868,-213.2375735,142.0808133,-17.20818633,-81.1600323,0
0.901149839,-1.423375271,4.402745954,0.866376479,0.457411835,3.740125759,0.525421011,1
-75.75084803,131.1406182,207.7453344,55.27710177,-114.8422267,-34.83704861,126.2902504,0
154.2319884,96.64406737,53.62025004,0.211386526,-19.68386043,82.0890808,87.98611836,0
-246.6546016,67.42493685,-61.01669475,-165.710813,-160.9964517,206.1737255,-66.34914647,0
-33.55169602,48.26055198,7.441330298,59.85828477,72.99516494,56.44358876,-89.53568929,0
-90.05774081,58.61338019,-40.64480358,195.1003308,-23.92860855,-60.60492278,-121.6911192,0
62.55263696,-20.03342877,-2.723855514,62.126248,-147.5949341,11.51281839,127.5022744,0
-3.948260496,3.305423049,3.766066027,2.481398392,-0.546553874,2.127451848,3.067781862,1
43.67306773,49.78189245,-50.73511486,26.46304214,-53.06506727,115.3899466,-93.69341231,0
-232.2119847,55.333845,-95.18004426,36.3581407,-56.1235637,-128.4331295,-112.3629623,0
-3.526708741,0.571376535,2.449432593,-0.066260966,-0.35523016,-3.449631302,0.413577663,1
141.0584565,-42.08877091,51.97566563,-68.85758499,135.9815593,-83.88719531,129.4753033,0
-19.74837076,-21.46249419,82.15343357,25.28566999,198.9914616,74.76011346,-101.23103,0
-1.890185993,-1.905095662,-0.309717654,-0.533081157,-1.372292849,-3.020781267,-3.0638383,1
2.624237705,-2.459002057,-4.273017572,-1.903241823,-1.728687441,-2.24729794,2.785431863,1
120.3123842,-166.9687534,24.63557734,183.7417227,131.3378898,260.3862799,1.986349937,0
-33.04384763,-34.05642026,-0.26799277,42.35585782,-77.95170101,-17.59556346,-66.03297634,0
-77.63673016,-242.5182186,113.3394028,-83.07734439,-51.70340571,80.54852134,27.51944619,0
-145.5372535,-23.86712529,-69.47671453,-10.96187526,159.1790462,-39.96828029,57.0652132,0
71.70202969,-68.76428375,-21.07649436,161.1177404,-85.5507655,-39.22221254,-1.32994005,0
-0.531937823,2.993916937,0.50092676,1.85075955,-2.979864568,-2.096225818,0.308862205,1
-4.625555507,-124.7412937,13.35592432,83.0980699,-161.0923157,77.37452899,89.30312675,0
0.161453264,-0.971880222,2.496857919,-2.753355815,-1.414039994,1.755124836,-1.195815442,1
3.488522433,-0.30898289,0.295248322,-3.41426902,-0.201776499,2.243302148,1.343696499,1
4.617099678,-0.084260317,1.970295541,-0.84655895,-0.79284707,-0.869182495,0.429925125,1
-207.2013799,60.9714381,25.76932302,95.3095244,17.82993071,-20.02712203,27.4464405,0
-4.65228395,-1.461443002,-0.852051249,0.938705089,0.867564553,-1.031285905,-1.105329559,1
2.682090134,1.347862971,-1.816487404,-3.602672776,0.467624164,-0.651398774,2.281942511,1
-20.84190254,-100.7878411,33.26489865,-78.9001259,-100.3984405,23.50137011,9.605117013,0
1.156969543,-3.097194668,0.50568883,-4.308629823,2.50939991,6.347983556,-3.901925869,1
4.242174148,0.742503357,-1.721240256,-6.789783295,-2.451345333,-5.279879561,5.917680639,1
2.143854747,-3.500126703,-2.447429544,-4.989326415,-2.631913674,2.048261785,-2.328243356,1
-108.7204893,80.74925291,85.18556819,62.04564245,-61.32154028,131.0281542,63.35160214,0
60.15232446,-99.83730842,-185.17064,-22.80395261,59.7618113,113.3789615,77.26878986,0
-3.32660679,3.517540541,2.071619672,6.818704406,-1.971753141,2.291079664,3.642863074,1
54.79425324,-53.04308977,-14.79520161,-281.7590886,85.07394818,-77.77908507,142.5811796,0
122.0482814,52.235238,17.21180154,124.1895899,228.5484323,6.42854852,111.9207219,0
264.9398857,-4.653996631,103.9928263,-154.0587619,126.6651882,36.33275506,153.1565696,0
2.920469557,-1.320875079,0.111343256,-1.15372102,0.048970842,0.479699847,-1.793634316,1
3.550082859,1.949505125,0.146515186,-5.474088365,-0.320404626,2.753274462,1.026551282,1
-156.4103466,-45.0822042,17.01291118,-58.75425801,16.59227796,-170.0037322,43.59273952,0
-74.32382367,-173.2845135,-53.73788041,-82.45171048,-213.3509763,-83.92221143,161.031179,0
130.9752789,-160.2811981,-13.00456941,-10.80175705,-120.8003284,-147.219636,-74.4509312,0
1.455095972,4.252051759,3.060943638,3.00642934,1.94853887,4.933463232,-0.306488573,1
0.746128544,3.960364087,1.045902945,-4.251302891,-0.198526676,-2.019341971,-1.232205565,1
0.9718953,-2.617262137,2.058700264,2.671171588,1.013470101,6.346001411,2.489895266,1
1.602145235,1.963044213,-1.338674428,0.682151677,-1.12723603,-0.173467836,-2.129849415,1
