F1,F2,F3,F4,F5,Label
-6.682460983,-13.39749182,-7.733860337,-4.790272342,-6.435211999,1
-28.22288191,-13.49446975,-16.13979473,-4.638140306,-12.57254154,1
10.35968839,15.88561492,12.49211876,-0.687856408,4.388573993,0
3.848672883,6.851023046,-5.423429788,0.206694266,2.074290766,0
-20.6923121,-4.42667063,-0.546445028,-10.08346805,7.883233267,1
-8.858489143,-22.3366258,-6.27818658,-6.331809066,-18.63197737,1
-12.35891766,-18.47177433,-13.33171143,-8.999002333,-20.98428344,1
-28.2945756,-5.842061927,-14.38321937,-5.75598957,-5.97345304,1
-14.61661375,-12.44209593,-14.13995906,-11.70787688,-6.424557734,1
7.705850332,6.802695262,6.196802659,7.388705913,16.8181567,0
-24.8645441,-29.64025766,-19.16811395,-4.585762565,-26.75906479,1
12.64618501,7.212344962,0.655400472,2.171882741,10.78883715,0
13.59044811,20.06292046,5.475592916,2.508441227,-5.119364408,0
-15.20996441,-20.64214803,-6.874017509,-16.74656766,-16.07132683,1
14.11604076,13.93544113,13.83930206,5.9781249,5.762490949,0
-11.23612014,-20.91954834,8.439316379,-2.298667955,-10.08322401,1
3.787309498,7.54396699,4.863154933,14.19237289,6.35540973,0
2.214905254,8.634045283,10.37583812,6.524296649,10.58866791,0
13.88154222,9.849484208,14.14838269,9.115986486,8.41911334,0
-9.393284582,-12.90145985,-14.63413003,-0.075332836,-17.41520765,1
-8.176918514,12.83612222,11.05880185,7.006696159,1.647541876,0
-8.808849871,-22.18532971,-13.58661173,-4.567348482,0.646880907,1
21.08096275,14.6041038,12.81517297,13.98158941,14.60522325,0
4.245069989,21.83715686,10.05925882,8.005811347,-5.101566995,0
-9.170193389,-15.26207426,-27.25741838,-10.56788132,-10.47510132,1
8.063299502,20.76956483,23.33573457,0.647014707,5.797261743,0
14.4285247,1.473261344,9.828772352,-0.148716179,10.13095726,0
10.37757728,11.45644838,8.741863816,15.00107253,0.409623758,0
-1.240060691,-28.64510771,-8.876211847,-5.5160705,-25.27024608,1
-21.38776358,-13.34466511,1.878156389,-11.56625557,-13.22874541,1
8.477951189,14.51279069,14.48103099,7.728774725,8.575495477,0
-8.703755035,-2.058029777,-4.486370359,-5.354721179,4.613432153,1
16.05354252,2.29004537,0.848282044,2.462593168,11.91599012,0
-16.83487411,-8.664054387,-20.11974714,-8.725708624,-0.803408572,1
-15.37758133,0.956493681,-15.10816757,-7.608062632,-8.48327451,1
-9.147568507,-30.18325321,-3.285794189,-7.465657122,-19.56882514,1
6.943799161,1.739691278,7.722515581,17.8802978,18.15157882,0
-6.815304482,-33.95317575,-13.42616546,-12.45416802,-3.830687875,1
-12.94672053,-25.09773437,-27.38832565,-3.900127504,-10.9989791,1
-33.72419925,2.181968637,-4.49154569,-11.43697933,-25.00493059,1
-2.416100503,-10.42591116,-5.47681393,-12.41669606,-13.54696982,1
12.13632762,5.709820086,7.487396338,4.924783792,3.872191754,0
9.89562415,20.52734969,13.55577227,2.25006959,4.396002633,0
-16.33798321,-32.17681838,-22.91236109,-7.213960453,-12.64177017,1
-2.628912782,-11.66328374,-6.201575847,-13.5503791,-15.27096616,1
31.8430031,14.88868952,11.61868271,6.320979321,2.983183367,0
-3.490794896,-21.92833609,-18.10446537,-8.651887778,-19.19842526,1
-7.858781012,-24.55325667,-4.705306909,-6.181848966,-12.94041584,1
-20.55001431,-10.91028447,-10.42240109,-9.526448488,-6.632045746,1
-7.000239928,-6.007837998,-22.46651374,-12.05991715,-16.14481649,1
-34.34167401,-7.739527697,-13.51263514,-10.75134338,-7.312098831,1
-18.72088916,-20.93896704,-16.85313137,-4.40731768,-28.5576867,1
-12.10007056,-9.54206138,-14.67546411,-3.01445554,-13.85474228,1
-13.28274282,-12.04672805,-2.19456847,-10.52087235,-13.67577468,1
14.05549777,12.12269887,8.620109777,-0.14319782,-2.580535303,0
0.589864684,12.47861382,21.61096516,4.183977846,14.01727616,0
3.654439812,0.518560755,-2.508674081,1.117239004,7.215049303,0
-6.143195652,-12.24193956,-6.820294855,-6.332405097,-6.12898138,1
-18.74259824,-23.51263715,-11.56145781,-7.339926728,-8.40636456,1
-26.82802482,-12.77979252,-3.153894834,-11.97608155,-14.46922451,1
1.668443335,3.545689764,5.659243827,-0.706578489,13.04584612,0
-23.08948312,-22.52168986,-5.767774947,-16.61306795,0.229336067,1
-21.0878934,-14.46253805,-16.81542175,-16.85164896,-18.80671281,1
-9.021804155,-18.27983925,-19.71968619,-9.608376367,-23.0175938,1
-18.03473836,-24.8036291,-13.37657169,-11.03396455,-5.301139952,1
-18.35620848,-9.142624215,-17.92282531,-10.21905861,5.91863994,1
-31.43282638,-14.98556427,-13.08728048,-6.670764168,-3.190249694,1
-3.688603486,-27.32917386,-14.93781141,-8.201449039,-22.53557962,1
-15.20417487,6.199082875,-2.84347616,-8.583751275,-9.24302821,1
-7.717687705,-8.361600208,-7.28797501,-8.496169582,0.512268816,1
3.375527696,5.990969345,0.435969967,15.91482973,7.559520598,0
-12.41522957,-17.75504188,-16.35538116,-12.71088421,-16.05004464,1
-15.95085906,-10.38149573,-9.609288718,2.395463002,-2.820001155,1
0.423799461,0.242225077,5.991737607,7.181390559,14.32482708,0
5.779823834,-7.131570904,-14.07217335,-5.667625727,3.696734648,1
-3.207289432,-12.73179001,-14.90542649,-11.51151946,-10.54544457,1
11.34562826,14.01462345,2.690395719,-1.112997103,8.126797764,0
21.30792534,6.856547051,5.788863333,7.057007785,4.221874077,0
-0.376297295,-6.170982934,-11.98647269,-8.708042765,2.995795571,1
-14.76122946,-20.51037352,-10.27722286,-10.56109294,-10.75907921,1
12.54831299,8.320901264,9.042149213,2.900404532,-7.197560001,0
-3.920598214,11.85920193,7.225793123,3.275389678,4.275003137,0
-9.809363185,-9.920419095,-16.59134591,-3.418722652,-6.194325272,1
-22.2400621,-34.37005604,-15.70992342,-5.88370425,-13.02365724,1
15.61476274,12.99970544,1.424983554,2.705101168,-0.201794946,0
-5.361669557,2.209458934,12.93507022,7.051192702,14.28832694,0
6.581801797,20.60352984,5.74767719,4.342069885,-4.944935205,0
16.20074702,20.616206,6.919033616,6.011434024,3.018754354,0
0.283799026,-0.465225374,17.39293365,4.895957813,8.56520735,0
-24.87395895,-3.876658178,-21.14348254,-9.893450673,-26.8960048,1
15.36156137,16.09160785,15.96624487,11.04975061,19.07049742,0
10.77320562,6.812061252,2.799901583,12.97190406,1.551910849,0
-17.72327673,-5.796587542,-8.66596753,-14.08913884,-4.243413265,1
12.1893511,12.68593362,27.67521346,2.529545241,15.39037611,0
13.26041365,3.469709984,0.008708427,-0.256008062,19.0369937,0
-19.1172396,-5.029378192,-19.29674541,-5.562978003,-2.806680942,1
5.275273296,21.84375604,-8.043070131,8.344567039,8.736349459,0
15.30929949,12.71704568,13.6205629,5.797332918,15.60484018,0
7.791269509,4.577472205,17.61395173,5.895997908,0.178308957,0
8.784147925,2.142384912,3.829249733,2.815072319,-6.760778733,0
12.52354697,24.29636458,20.04485609,6.86303753,22.40518341,0
-17.01189544,-0.642100706,-9.628324863,-6.659632229,-1.477059704,1
27.48588696,8.036151038,0.869987678,1.640400684,2.360549443,0
-45.28045737,-22.80245546,-25.08769983,-7.273256429,-15.30297783,1
-9.26709976,-11.2937364,-19.71632635,-15.43058663,-14.45893108,1
19.0471439,22.32753762,6.567142774,10.88505464,6.706000012,0
-15.68786185,-5.836612645,-18.15816765,-13.70850133,-2.934385064,1
11.17195112,5.431255187,9.3468117,7.425228282,8.957553766,0
-4.072309425,-13.31251165,-8.155005982,-5.00887024,-20.7821486,1
7.227683597,8.015978424,10.83454294,2.03706895,-4.685433228,0
6.469070493,1.07713109,8.659761485,1.66715694,10.88873969,0
-13.83577378,-6.034976015,-18.18860464,-7.968580886,-6.391522136,1
10.78636449,19.3886794,9.718716844,3.556597946,2.420211653,0
-15.26969287,-8.074299414,-18.82078419,-13.73457403,-4.639640514,1
19.15339848,8.920425463,11.96822339,3.400321665,-0.832016731,0
2.405270417,-12.69206396,-8.518366258,-4.209743584,-16.95258414,1
6.133021322,6.655622767,7.589167249,7.960283957,-4.434802104,0
-36.83842658,-10.49500271,-6.914527988,-11.08963996,-8.656949059,1
10.81103403,-10.70661662,-1.62186041,-9.594884566,2.991033288,1
24.96649914,17.55265058,5.936588,2.484848789,-0.395628802,0
-18.26409961,-5.721075603,-16.47070518,-4.309379697,-12.18883977,1
-15.62263492,-23.57085514,-13.57297323,-7.658935884,-10.60728681,1
-26.00099952,-18.00419903,-12.1800883,-6.437869722,-17.10033043,1
-10.4919005,1.628639255,-11.89097164,4.557094145,-8.065703548,1
-22.12597987,-21.13289928,-13.6625223,-15.53856682,-32.46029201,1
-17.68470835,-23.99637364,-15.73058722,-9.13851885,-24.13626489,1
-9.406803052,-20.36728857,-4.425811494,-9.472244783,-20.20917344,1
-18.50153107,-15.23484015,-3.521992827,-8.040025201,-26.51629344,1
-19.1222327,-13.48703059,-15.16413545,-7.777663018,-12.93689002,1
-14.21678748,0.344873488,-4.821149798,-3.101216526,-29.49507182,1
-12.16887973,-5.108572286,-17.62826773,-10.59212076,-9.537412688,1
-6.527768363,-23.6488711,-18.69433971,-2.867377341,-17.33001251,1
-6.192889104,-6.191611807,-10.56321733,0.283894086,-0.365102609,1
11.39453875,3.058917465,4.883510218,4.427606902,10.24799435,0
-13.6929334,-36.4170003,-14.92671529,-4.204731092,-14.76046136,1
7.485389894,5.238924206,10.4625923,1.036566284,5.813047559,0
-3.882641889,-30.18112593,-15.58289869,-10.7229507,-10.46434917,1
-15.51710197,-25.92190073,-11.45042026,-0.208782354,-8.117232536,1
-24.17297817,-29.19374194,-10.43407099,-15.09282439,-12.80939319,1
-15.14614312,-28.69762649,-15.6815944,2.390809055,-0.327282639,1
21.16698059,13.53101458,12.43166657,10.46151516,5.208536303,0
16.35911841,11.65060854,10.45736742,-0.621204752,16.96793482,0
12.68489892,24.67492525,17.09303781,7.412994933,16.56938531,0
19.17858054,3.990374616,2.050020885,8.963828253,-3.714559918,0
19.89683412,15.80650803,1.30141698,7.453031141,9.12791492,0
21.55290294,9.671427684,8.328652373,10.17708047,7.052939988,0
13.19553401,2.593843162,14.25923317,2.592208298,8.184376987,0
-29.27698268,-16.88709667,-18.71279433,-7.588814198,-9.975625451,1
6.558891346,11.53102,5.218568617,4.019177436,20.5523909,0
11.69903271,8.727619889,18.29029286,7.06581388,2.483474967,0
20.48082489,15.47316652,11.28638932,5.725386891,15.75492315,0
16.0854109,6.508111008,16.98940949,4.197225303,3.06894025,0
-5.20433505,-12.2977828,-14.69969516,-5.901674591,-18.47088896,1
10.5783258,13.61198425,8.608449701,9.270318244,5.160490392,0
8.096659158,-0.605666625,22.20992391,4.133689783,10.2459107,0
2.104104517,13.92451793,9.675142339,11.95741283,-1.773834994,0
12.1596197,15.08909019,3.530994224,4.6224424,16.20329795,0
9.505683956,22.53851426,6.646528666,10.17744279,7.409412875,0
-22.36444937,-26.14604834,-1.122566682,-1.382772692,-3.955624477,1
-19.9547068,-13.59247299,-16.75431185,-1.955173261,-12.43491103,1
-18.06868163,-6.280694421,-5.2545035,0.560123525,-18.33774622,1
19.94755489,8.431063241,10.13683476,10.10278537,4.759842729,0
-12.29711162,-13.86661141,-14.25456627,-15.07182343,-28.99143651,1
-20.82283718,-24.96329437,-18.21123511,-8.700072092,2.072619221,1
-12.39521924,-25.73571961,-10.88717775,-6.69584801,-12.26052278,1
17.13858989,-3.490475389,15.91569147,3.184727544,5.94588932,0
-18.47439696,-10.62043049,-10.29497181,-10.81782754,-3.740820434,1
-18.7403551,-14.20762305,-9.814250065,-3.617716558,-9.145953718,1
-16.68407282,-12.38552529,-12.45922534,-8.319465059,-2.910232914,1
8.554802357,5.717957355,5.968838815,0.087466313,8.88066472,0
18.92944883,14.11699375,4.012790089,10.30451967,6.066700952,0
-12.68401099,-21.46024831,-15.408722,-10.40599058,-14.29908566,1
-2.031073895,14.60842164,3.052226496,3.37542915,3.261371685,0
9.247483706,-0.164310672,18.76439778,3.978879121,13.34991862,0
8.021218357,9.36964635,5.404046057,6.021254608,16.21699315,0
-29.72550531,-15.43537938,-9.477446597,-10.38783766,-26.51358935,1
14.7152875,11.45178409,12.65078282,8.077102631,-3.654701358,0
-9.474016233,-14.01152629,-12.33172903,-0.62104182,-10.53914071,1
-6.809958415,-23.42229678,-22.05537048,-14.32526892,-15.47659613,1
-3.851812205,-20.37642787,-12.93524014,-8.794453133,-23.18965416,1
17.79512184,15.99962227,10.16720806,7.797924482,7.034406479,0
3.946345057,-22.18701454,-20.93461197,-3.462218604,-18.17676886,1
8.581968571,10.43788196,4.950286092,12.69609373,5.365613344,0
4.653492328,2.369481689,7.482336177,11.23120636,12.2356835,0
6.941458686,0.961373762,3.301655771,11.56134294,18.55092567,0
-27.07393816,-3.424458962,-3.587738742,-8.51130934,-30.48577669,1
21.17792687,7.135783173,12.91834792,5.378459829,5.270424202,0
12.43536158,5.083783008,13.88404206,9.252308076,-0.54212373,0
-12.91636252,-10.93250865,-11.57307339,-5.126564013,-19.57047038,1
-0.460142275,2.750692424,-2.083439042,12.02238157,13.54343152,0
7.88217457,13.94651939,1.084536533,4.827590651,1.794011907,0
8.089559002,-0.623969124,14.28968108,11.92688271,18.49983446,0
4.055362422,-0.041377077,9.782887226,9.126368477,5.574557241,0
5.567979248,13.05216403,2.41306409,6.09390674,2.35181562,0
3.059811866,17.00872339,8.634733693,5.10302085,2.644226021,0
-8.774991646,-6.077188228,-23.3094124,-5.552218354,3.854384731,1
-13.70237865,-23.22592978,-9.847002875,-4.479619592,-7.552093137,1
-28.14938408,-14.3464075,-11.95392678,-3.255275068,-14.98369144,1
-24.80553084,-8.134524667,-10.26364568,-1.851889202,-22.045826,1
11.27067949,7.184481274,5.916663436,-1.904158413,9.629866532,0
-13.63747337,-14.58352939,-7.450562841,-13.89527324,-12.92983958,1
-23.23059668,-0.343761958,-16.45174948,-11.71769235,-11.70630832,1
26.52686645,8.93747201,19.06263845,4.227629703,5.783427777,0
16.17889031,13.32575757,8.044911514,4.139527271,7.932662461,0
-19.62524522,-7.872173499,-9.493475744,1.031334178,1.099023717,1
-2.170543602,9.060769368,-7.13921058,-1.146354615,-12.55118867,1
-16.42295811,-16.30488627,-22.66901293,-7.83449893,-7.05299382,1
20.92295263,10.06979093,14.97822566,4.99848039,12.84034244,0
0.958071427,-13.18698014,-11.50148185,-6.61125487,-2.141073104,1
-28.07885436,-26.2178882,-4.552693418,-2.813202458,-28.67543194,1
17.37315414,2.276423412,15.03175587,1.647884459,3.05172987,0
-2.20960665,-21.0710797,-20.06074763,-8.749451712,-28.25257477,1
-1.076566456,12.4565997,12.94194589,7.085797868,11.81312055,0
9.090414639,2.803792865,15.83798647,4.864825578,10.20273282,0
-8.526827559,-10.86193434,-7.070846578,-8.911146154,-17.2705876,1
-12.4609654,1.514497565,-17.09314607,-6.928836075,-3.171144707,1
15.33791196,13.36223178,-5.64856899,9.708988372,2.592128414,0
-14.78254564,-16.05647783,-16.58064223,-9.561802967,-5.098496274,1
-18.89815098,-21.53541406,-14.99057767,-11.92541666,-5.331350171,1
-23.21313997,-7.567564196,-4.694685333,-13.70044713,-20.75628031,1
-33.26570947,-1.530232819,-7.644902657,-8.907576156,-36.19943638,1
-6.215877908,-16.91964553,-3.563930299,-2.242608951,-21.04255886,1
-28.16984438,-35.8298043,-21.02564023,-5.234144652,-3.747034274,1
6.645414807,1.063146881,14.76282067,7.001025714,14.50201127,0
19.21570179,1.812558524,11.28543815,3.785685026,8.416246648,0
10.90682639,9.430285204,19.09553652,-3.218073787,3.625257691,0
16.95821774,0.891096836,15.70975054,-0.54123784,4.118357411,0
-20.06879392,1.618577225,-19.14843275,-5.309191501,-20.9946987,1
-4.130983385,-20.39206226,-15.23005118,-10.93589197,-16.30213499,1
-39.99105157,-20.03669787,-16.14469642,3.668551006,-13.47988426,1
10.52236755,15.84005054,3.08759995,-0.050042959,1.32364281,0
1.19361077,5.908815507,11.80743723,4.424549962,15.57670902,0
-16.42676015,-4.071664933,-7.290167135,-8.141184734,-9.135990898,1
-17.56515295,-5.517057447,-19.71817745,-7.647762286,-16.85891856,1
-20.35867927,-12.54174865,-15.47747283,-1.456931483,-9.282766278,1
20.85625862,20.4532331,9.769081406,9.882022243,7.731885145,0
-34.55239123,-25.09902237,-10.87153848,-8.315119937,-6.39821576,1
19.2881173,4.623790265,19.32962249,8.084211561,13.13492825,0
-7.247400621,-28.69344865,-18.58580641,-1.722834953,-13.71388753,1
12.79918588,12.39861707,16.79196857,9.570516929,0.075168088,0
2.913809083,0.078146738,13.45379693,-2.933820347,11.29032616,0
-27.33736873,-21.33205383,-19.43269204,-3.486562662,-13.51147781,1
-30.90699899,-0.733995833,-6.377323177,-10.18294603,-11.1660052,1
18.21774093,-4.103288942,-0.593097537,6.26799997,8.98036914,0
-22.63935381,-7.361206104,8.197034129,-13.39162525,11.36389722,1
12.54640313,12.84144149,5.55609509,3.592365499,6.413166422,0
-11.73938163,-19.20320088,-19.08250965,-1.860747185,-16.51387693,1
-15.66118036,-1.22238747,-20.51477199,-5.623712031,-14.81939453,1
-19.52047923,-18.48218492,-13.43507777,-6.152749399,-11.86779399,1
-7.547131268,-22.25922127,-15.46310464,-11.86969384,-14.99971995,1
-30.98261875,-15.02673545,-25.44694784,-19.04031065,-23.42859939,1
-19.69244364,-16.74529075,-0.136464599,-10.43408739,5.526942019,1
16.32662767,13.0517698,6.79110417,12.22514894,8.15704012,0
27.25947225,20.78059786,14.4052607,3.55888976,8.581296524,0
-6.092479195,0.823090837,-9.564066257,2.764278661,-4.038081328,1
-10.62880399,-13.73304392,-3.060560629,-10.30034132,-9.39015614,1
14.57363102,11.8679997,11.77313622,-0.075399768,-6.407470766,0
9.232601456,1.379250584,-4.26751906,3.172257318,5.757115024,0
-23.18851841,-4.684142465,-10.04078937,-12.82283384,-12.18633388,1
7.185800323,7.406354889,27.33300347,-5.152729688,9.513943177,0
21.53925755,14.50035522,18.56133081,11.28619342,9.889692791,0
-21.51159353,-20.50001614,5.217084604,-8.7900671,-4.289888673,1
16.24978557,6.890253021,7.893406995,8.919093752,-2.928838916,0
18.15678872,13.51590356,12.2927399,12.75708184,15.01398148,0
-15.37740847,-13.34951049,-13.13445409,-9.43769825,-17.97724137,1
12.0854258,1.889508948,8.492776197,9.080518841,12.57330519,0
-15.0299061,-26.31212387,-9.987348401,-2.208842576,-4.217192068,1
7.813708315,17.20396028,16.26949327,4.466143513,3.602085987,0
-11.11995618,-20.18090943,2.374059471,-8.147303311,-10.89538715,1
3.166633529,2.042342089,-0.140990545,1.818421389,2.885856566,0
-3.328681195,-17.40543618,-3.508591231,-0.38055357,-16.64284005,1
-10.18853859,-20.38914088,-19.90149861,-12.08714512,-18.12589852,1
-13.30540367,-11.21883453,-17.64542748,-4.976333322,-2.690600599,1
-12.94489721,-7.27734487,-10.87778468,-11.14535411,-6.738332268,1
-29.86285866,-16.96645738,-10.71850239,-1.496496721,-5.053515303,1
14.88517931,12.16046584,13.0423956,8.410651816,10.86549419,0
-4.620371477,-10.851515,-16.72871823,-6.115654766,-11.42842268,1
14.78646523,1.754042941,11.2547778,8.621205587,1.962408095,0
7.733590416,-0.912150123,4.836068807,11.70556231,2.200500417,0
22.53259789,13.72294274,14.01209491,5.379027004,5.283658441,0
-21.75454962,-7.942260389,-3.269130414,-9.813394154,-3.977660652,1
18.56028538,14.39113202,20.08759696,4.299483912,14.14450948,0
-27.10417529,-32.07317803,-2.48206248,-7.636622714,-18.32194924,1
-8.945148045,-10.58079322,-9.760312196,-0.730125403,-16.96982766,1
14.76210045,9.247710835,9.352765985,9.317895058,0.019358738,0
2.349420704,-14.51309636,-18.32154436,4.085882779,-14.95677227,1
-14.96787385,-15.60431975,-6.049468571,-6.564894117,-19.20352942,1
3.279989654,14.62444539,11.16855911,7.217274553,7.051444194,0
10.15765625,5.290510262,11.06688387,4.957413161,17.57038676,0
-17.48996136,-12.12487341,-10.74981996,-3.260500865,-26.18473458,1
11.63198827,13.90964081,22.06004264,11.88400331,13.96560958,0
-25.2827059,7.376279894,-20.26608432,-0.802409411,-3.128870927,1
16.28008854,6.052558586,22.76286072,7.737214732,4.942233048,0
17.24346258,16.73374837,1.893965624,3.69965656,25.24445704,0
-0.823345098,7.654881116,-4.26064066,4.657873411,7.4639149,0
29.38275015,13.93438658,7.500938424,3.529367814,10.06219297,0
-27.67586742,-13.71459041,-4.762426309,-4.663540138,-15.08971186,1
-10.31386742,-19.38482269,-10.5977157,-7.75835044,-20.78912897,1
-13.61240997,-19.37353737,-2.498192876,-5.031062319,-17.88343198,1
-14.10381305,-0.94456677,-15.13832379,-9.461844387,-21.85600681,1
16.17332227,4.907280613,10.41627273,10.19696047,-7.779713739,0
-21.29189577,6.472492336,-6.67012016,-10.76514289,-10.64528053,1
-6.502960446,3.806732351,10.07789288,14.24539302,13.20180748,0
-15.06132586,-6.666161454,-21.4764608,-11.14533188,-8.825490409,1
24.63879811,7.588096279,7.563408096,14.84650796,7.228749902,0
-26.5299943,-22.87362453,-18.11844576,-5.356171723,-8.553282107,1
8.435124962,3.340543608,7.505688572,11.08975353,2.902775113,0
9.603896857,4.821587925,16.75500022,13.11906489,4.851398774,0
1.323816729,19.66530498,6.441801736,3.866208273,8.848016644,0
-16.9349696,-2.68553693,-27.57014576,-12.13614759,-19.00760053,1
-4.09578093,-19.63057362,-8.952887911,-16.40337031,-12.31655005,1
4.411635896,7.431536501,10.69947614,8.744226781,9.420799802,0
7.137828685,13.3182997,5.029332012,4.615870534,12.7042758,0
-31.94252259,-1.90604459,-12.78318059,-2.77512398,-16.99402016,1
9.954703517,8.674658275,18.71448222,5.708810609,2.625488204,0
11.81339635,8.379337051,2.152196048,4.250429274,4.321592626,0
-27.21992955,-2.942524615,-15.88449117,-15.18431161,2.516768522,1
6.454239521,-2.159974959,6.623576798,0.62306753,21.56565467,0
-12.99108497,-11.04451774,-21.27874028,-8.035761314,-14.58035819,1
10.57262076,-5.598528347,-8.000105643,-13.61602221,-20.750023,1
8.570719883,17.59530927,6.164590445,14.2325096,2.240713225,0
-4.423705475,-8.610270453,-11.31086692,-10.68658372,-14.5680883,1
-31.82181487,-25.53978408,-28.09802007,-10.06343289,-19.30054363,1
35.96970322,5.09831441,11.19972805,8.243589066,11.07188323,0
-12.96947962,-14.84019837,-10.23304898,-20.01887059,-10.41312343,1
9.009212109,12.20049418,8.836589747,2.777295352,5.945743256,0
18.22591759,5.87995849,5.152248341,7.250552623,5.15724102,0
23.43402851,5.06138075,10.57245947,9.938390302,2.492911567,0
20.43252615,10.18522383,20.80291139,-4.663435201,3.814212166,0
-14.95860958,0.737858919,-20.32734595,-13.08462957,-4.792956567,1
9.687442149,12.7949074,19.88133527,12.03735464,-4.469803044,0
21.85640615,23.66159368,5.579846222,3.376583194,7.307508972,0
-20.21617634,-14.95021858,-10.63792539,-11.87068732,-18.51352349,1
7.037965812,10.63800413,11.32071827,11.34377165,17.9419564,0
6.287937235,12.33347976,12.3228814,8.296579118,2.245517642,0
22.95595617,3.827839041,8.420565088,10.39280368,9.311133466,0
3.000012661,12.61364389,-1.895691845,2.135390241,7.927112866,0
9.292046883,3.91416584,5.816242491,5.636650586,0.845759121,0
-0.658317669,8.008205742,15.49883464,7.884742685,5.839012978,0
19.4042562,1.727435858,7.819838841,12.87490039,0.07476206,0
-17.22754818,-17.24303347,-20.98091924,-22.90029149,-19.04760289,1
5.783650327,5.115541921,2.111349693,4.486494299,0.4638682,0
-2.807474229,-15.0455177,-7.983998916,-2.62453226,-9.63888971,1
14.05838863,10.90612098,5.318955479,-2.169357638,10.68916881,0
-39.25976724,-7.981536134,2.653231335,-13.00809201,-9.191483761,1
-21.02190028,-8.64150369,-0.813662211,-9.869826911,-17.18529869,1
9.056000523,7.91035541,21.4225695,4.292265655,21.12459296,0
-15.10191868,-6.385928958,-4.999230789,-3.359342718,-15.42765316,1
-20.62564768,-29.13206579,-17.96500745,-6.911461697,0.97099509,1
-20.63752506,-30.73173491,-19.17725449,-2.825618465,-3.299850189,1
-18.86063065,-16.61448051,-18.74926992,-14.89430438,-23.58673588,1
-7.795565089,-16.20623532,-5.939865242,-6.350131523,-13.428878,1
-27.10161941,-9.58435255,-25.06948214,-9.95215874,-8.222284129,1
-19.18174056,-15.2470939,1.001822529,-8.787619516,-24.7474006,1
16.22239727,15.62429464,5.993538798,2.904441731,4.064198069,0
-14.71113817,-8.996761637,0.339214039,-16.71452249,-11.95567485,1
-18.42607519,-13.42141137,-13.9952252,-11.21526683,-2.044293478,1
11.91806235,8.489113453,9.27470583,2.726916754,3.92063527,0
-2.465420084,12.2891728,11.5505735,3.783573577,7.740980724,0
6.809654497,-3.807202191,-6.65710981,-12.76392187,-9.424697042,1
19.67365408,14.88611941,10.64408229,7.962089301,1.826720414,0
18.65825947,-1.000588308,3.808654433,7.043533915,-7.37715808,0
5.122795596,0.164229806,0.879607862,9.84200459,-6.267455965,0
-8.389332075,-14.687375,-24.85658573,-2.009748673,-31.09426873,1
-6.318580637,13.63443659,13.69514057,4.288172443,13.60536912,0
-0.872296497,7.637571803,7.981092153,7.419180718,10.18178549,0
-27.31851836,-8.081898438,-18.56511898,-7.985315313,-6.010837991,1
-5.053812807,-29.68163631,-4.831976174,-9.144008318,-9.894536163,1
-9.24542202,-15.31029256,-8.645058172,-5.859439484,-13.65421957,1
-15.05553395,-12.76747185,3.386045945,-10.7920234,-18.83401275,1
25.79678031,6.663131774,1.62872522,7.046112545,3.727943271,0
-15.38238989,-10.15104793,-21.72544617,-4.724900026,-17.49444502,1
13.08948013,10.35952276,6.283440645,4.198132926,1.701604234,0
-1.732244351,-14.5325879,-7.537635975,-6.291264942,-12.11536561,1
-24.33672285,-24.89421044,4.378046173,-0.129016909,-12.77132874,1
20.513406,-0.589046167,9.584656855,8.109247883,12.49162359,0
-22.25292554,-27.43467965,-28.03629011,-6.129621181,-4.854196705,1
-2.321041838,0.305799964,-8.767416774,4.038344897,-18.23299548,1
-14.05336913,-10.3505903,-17.38561604,-4.506506051,-6.237057762,1
16.50708978,8.880839089,5.015214501,7.03200179,8.32770674,0
24.01243309,-1.136320053,6.273326091,-2.356306122,13.47101669,0
-7.130663236,-17.81239255,0.226291696,-11.29124257,-19.22842873,1
-11.80163479,-10.15464384,-7.185920091,-5.734258779,-24.24664473,1
-15.92266567,-22.78067723,-13.58922847,-6.087327113,-10.43479619,1
18.37132446,9.250965444,3.034820913,6.101928232,2.545932568,0
-23.56857571,-1.946612436,-11.79065671,-16.12223283,-15.30831475,1
15.21200087,11.04954922,-1.205879692,9.840489612,7.561985877,0
14.74250876,10.36708389,12.78593865,8.249784861,-0.081280266,0
15.25149072,20.55366349,12.83307564,6.049969692,6.68121859,0
-19.7695681,-22.02461973,-31.66374316,-10.51302842,-21.84826267,1
2.004149911,4.979977659,10.245125,7.480849795,14.81710237,0
-34.23632627,-19.98361034,-21.20324057,5.356404076,-23.57890698,1
-11.47810458,-7.825924738,0.428883038,1.250752859,-6.230579536,1
-16.82958425,-12.96657098,-13.42978059,-10.41541318,-9.423892322,1
-14.3496085,-34.03712615,-13.12929507,-9.811571126,4.883482508,1
21.4960034,18.87193148,13.64297843,10.35858955,6.783893163,0
16.83334282,13.31884928,8.662973145,5.620638999,9.07078019,0
-18.29899891,-16.00289612,-8.764483776,-10.51659674,2.171491227,1
10.52392626,24.03982117,18.81196382,8.930860609,7.642570055,0
2.723099543,9.468828888,5.239356718,12.67700036,13.97830635,0
9.747371978,9.066305805,9.958908038,7.514505933,-11.26214529,0
11.1416326,5.958333198,12.43372851,0.076166559,5.613645848,0
14.70860917,8.774698081,1.877734648,4.434598042,7.838621934,0
